order_id,product_id,qty,unit_price,discount,line_total
O009300,P0061,1,30.68,0.113,27.21
O009300,P0159,1,29.78,0.032,28.83
O009300,P0035,1,6.52,0.082,5.99
O009301,P0163,2,12.21,0.038,23.49
O009302,P0084,1,29.35,0.064,27.47
O009302,P0153,2,30.01,0.024,58.58
O009302,P0250,1,7.24,0.032,7.01
O009302,P0171,1,40.22,0.05,38.21
O009302,P0099,1,27.29,0.06,25.65
O009303,P0070,1,14.55,0.0,14.55
O009304,P0227,1,19.59,0.056,18.49
O009305,P0205,1,25.71,0.093,23.32
O009305,P0067,1,18.68,0.052,17.71
O009305,P0090,1,36.13,0.126,31.58
O009305,P0009,2,30.51,0.186,49.67
O009306,P0200,1,57.83,0.088,52.74
O009306,P0113,3,21.64,0.118,57.26
O009306,P0199,1,14.86,0.055,14.04
O009306,P0230,1,13.77,0.03,13.36
O009307,P0213,1,24.99,0.063,23.42
O009307,P0080,1,30.47,0.036,29.37
O009308,P0102,1,37.5,0.021,36.71
O009309,P0118,1,73.69,0.005,73.32
O009309,P0019,1,34.77,0.042,33.31
O009309,P0167,1,15.23,0.119,13.42
O009310,P0212,1,16.93,0.065,15.83
O009311,P0127,1,11.66,0.078,10.75
O009311,P0086,1,16.22,0.058,15.28
O009311,P0045,1,7.71,0.029,7.49
O009311,P0089,1,11.92,0.055,11.26
O009312,P0078,1,21.0,0.06,19.74
O009312,P0206,1,14.28,0.0,14.28
O009312,P0026,1,14.88,0.0,14.88
O009312,P0125,3,10.12,0.084,27.81
O009313,P0118,3,73.69,0.138,190.56
O009313,P0145,3,18.18,0.143,46.74
O009313,P0019,1,34.77,0.0,34.77
O009313,P0189,1,54.71,0.1,49.24
O009313,P0115,2,26.06,0.025,50.82
O009314,P0192,1,67.08,0.06,63.06
O009315,P0041,1,14.57,0.069,13.56
O009316,P0027,1,46.02,0.075,42.57
O009316,P0011,1,18.05,0.063,16.91
O009316,P0153,1,30.01,0.049,28.54
O009316,P0053,2,30.89,0.067,57.64
O009317,P0229,1,33.02,0.037,31.8
O009317,P0059,1,10.19,0.07,9.48
O009318,P0103,1,30.37,0.127,26.51
O009318,P0052,3,13.46,0.076,37.31
O009319,P0209,1,20.9,0.09,19.02
O009319,P0225,3,15.74,0.076,43.63
O009320,P0118,1,73.69,0.0,73.69
O009321,P0015,1,11.82,0.046,11.28
O009322,P0067,1,18.68,0.056,17.63
O009322,P0015,1,11.82,0.0,11.82
O009323,P0086,1,16.22,0.028,15.77
O009324,P0112,2,25.25,0.05,47.97
O009324,P0229,2,33.02,0.034,63.79
O009325,P0107,1,21.9,0.058,20.63
O009325,P0097,1,39.94,0.035,38.54
O009326,P0109,1,42.04,0.086,38.42
O009326,P0154,1,20.67,0.098,18.64
O009326,P0120,1,30.76,0.057,29.01
O009327,P0195,1,30.52,0.0,30.52
O009327,P0111,1,11.07,0.109,9.86
O009328,P0242,1,24.23,0.081,22.27
O009329,P0096,1,17.99,0.134,15.58
O009329,P0040,1,23.99,0.055,22.67
O009329,P0211,1,28.4,0.092,25.79
O009330,P0185,1,28.71,0.007,28.51
O009331,P0057,1,18.31,0.068,17.06
O009332,P0083,1,37.31,0.138,32.16
O009332,P0245,1,33.56,0.045,32.05
O009333,P0220,2,45.59,0.124,79.87
O009333,P0147,1,28.24,0.084,25.87
O009333,P0171,1,40.22,0.084,36.84
O009334,P0207,1,20.77,0.155,17.55
O009334,P0193,1,5.88,0.097,5.31
O009334,P0174,1,25.93,0.014,25.57
O009335,P0188,1,31.01,0.0,31.01
O009336,P0034,1,9.1,0.037,8.76
O009336,P0065,2,25.32,0.077,46.74
O009337,P0059,1,10.19,0.017,10.02
O009337,P0117,2,22.92,0.101,41.21
O009338,P0095,1,42.2,0.089,38.44
O009338,P0220,2,45.59,0.061,85.62
O009338,P0191,2,20.43,0.112,36.28
O009338,P0077,1,14.24,0.062,13.36
O009338,P0084,2,29.35,0.115,51.95
O009339,P0136,1,46.55,0.077,42.97
O009339,P0027,3,46.02,0.135,119.42
O009340,P0132,1,35.23,0.143,30.19
O009340,P0112,1,25.25,0.061,23.71
O009340,P0002,2,8.74,0.0,17.48
O009341,P0202,1,13.16,0.049,12.52
O009341,P0118,3,73.69,0.022,216.21
O009341,P0229,1,33.02,0.07,30.71
O009342,P0048,1,18.58,0.175,15.33
O009342,P0045,2,7.71,0.122,13.54
O009342,P0160,2,18.56,0.071,34.48
O009343,P0229,2,33.02,0.158,55.61
O009343,P0005,2,17.73,0.071,32.94
O009344,P0133,1,16.08,0.067,15.0
O009345,P0012,1,30.42,0.0,30.42
O009345,P0200,2,57.83,0.042,110.8
O009346,P0187,1,14.49,0.071,13.46
O009346,P0120,1,30.76,0.173,25.44
O009347,P0003,3,22.9,0.076,63.48
O009347,P0178,1,43.27,0.0,43.27
O009348,P0017,2,20.7,0.047,39.45
O009348,P0205,1,25.71,0.0,25.71
O009349,P0219,1,24.44,0.071,22.7
O009349,P0153,1,30.01,0.15,25.51
O009349,P0133,1,16.08,0.059,15.13
O009350,P0042,1,25.76,0.019,25.27
O009350,P0077,1,14.24,0.055,13.46
O009350,P0092,1,16.68,0.046,15.91
O009351,P0113,1,21.64,0.019,21.23
O009351,P0003,1,22.9,0.109,20.4
O009352,P0040,1,23.99,0.0,23.99
O009352,P0103,1,30.37,0.038,29.22
O009352,P0209,1,20.9,0.028,20.31
O009352,P0146,1,33.84,0.07,31.47
O009352,P0134,1,38.31,0.125,33.52
O009353,P0184,1,24.09,0.179,19.78
O009354,P0202,1,13.16,0.071,12.23
O009355,P0179,3,9.44,0.028,27.53
O009355,P0236,1,7.63,0.086,6.97
O009356,P0183,1,21.9,0.055,20.7
O009357,P0103,2,30.37,0.0,60.74
O009357,P0082,1,30.8,0.064,28.83
O009357,P0250,2,7.24,0.099,13.05
O009357,P0174,1,25.93,0.031,25.13
O009358,P0031,3,63.52,0.048,181.41
O009359,P0082,1,30.8,0.084,28.21
O009359,P0138,1,38.15,0.06,35.86
O009360,P0187,1,14.49,0.02,14.2
O009360,P0059,1,10.19,0.0,10.19
O009360,P0216,1,31.94,0.044,30.53
O009360,P0024,1,56.93,0.091,51.75
O009360,P0014,1,32.17,0.071,29.89
O009361,P0217,2,34.73,0.119,61.19
O009362,P0127,2,11.66,0.127,20.36
O009362,P0045,2,7.71,0.0,15.42
O009362,P0027,1,46.02,0.114,40.77
O009363,P0243,1,7.72,0.024,7.53
O009363,P0102,2,37.5,0.0,75.0
O009364,P0100,1,14.22,0.0,14.22
O009364,P0162,1,18.58,0.075,17.19
O009365,P0247,2,8.53,0.014,16.82
O009365,P0065,1,25.32,0.0,25.32
O009366,P0028,2,25.75,0.092,46.76
O009367,P0045,1,7.71,0.122,6.77
O009367,P0199,1,14.86,0.135,12.85
O009367,P0208,1,36.37,0.111,32.33
O009368,P0197,1,14.06,0.02,13.78
O009369,P0034,1,9.1,0.105,8.14
O009369,P0211,3,28.4,0.094,77.19
O009369,P0122,1,15.12,0.049,14.38
O009369,P0078,3,21.0,0.035,60.79
O009370,P0243,2,7.72,0.034,14.92
O009370,P0162,1,18.58,0.163,15.55
O009371,P0053,1,30.89,0.087,28.2
O009371,P0148,2,42.47,0.068,79.16
O009372,P0016,1,13.45,0.093,12.2
O009372,P0112,1,25.25,0.0,25.25
O009373,P0163,1,12.21,0.057,11.51
O009373,P0139,2,5.51,0.061,10.35
O009373,P0179,1,9.44,0.042,9.04
O009374,P0091,1,35.02,0.137,30.22
O009374,P0175,2,18.4,0.0,36.8
O009374,P0028,1,25.75,0.07,23.95
O009375,P0139,1,5.51,0.041,5.28
O009376,P0187,1,14.49,0.089,13.2
O009377,P0131,2,17.6,0.118,31.05
O009378,P0204,1,21.03,0.016,20.69
O009378,P0165,1,22.99,0.051,21.82
O009379,P0002,1,8.74,0.09,7.95
O009379,P0041,3,14.57,0.066,40.83
O009380,P0045,1,7.71,0.0,7.71
O009380,P0038,1,12.06,0.021,11.81
O009381,P0205,1,25.71,0.088,23.45
O009382,P0126,2,9.3,0.0,18.6
O009383,P0043,1,29.86,0.084,27.35
O009383,P0013,3,16.2,0.027,47.29
O009384,P0009,1,30.51,0.016,30.02
O009384,P0019,1,34.77,0.0,34.77
O009384,P0047,1,13.21,0.061,12.4
O009385,P0056,1,46.31,0.019,45.43
O009385,P0065,1,25.32,0.098,22.84
O009385,P0037,1,13.48,0.106,12.05
O009385,P0140,3,8.3,0.062,23.36
O009385,P0072,1,36.14,0.077,33.36
O009386,P0191,2,20.43,0.016,40.21
O009387,P0212,1,16.93,0.063,15.86
O009387,P0210,1,11.81,0.011,11.68
O009387,P0043,1,29.86,0.049,28.4
O009388,P0148,1,42.47,0.083,38.94
O009389,P0167,1,15.23,0.074,14.1
O009389,P0045,1,7.71,0.128,6.72
O009389,P0170,1,14.16,0.1,12.74
O009390,P0143,1,14.35,0.154,12.14
O009390,P0125,1,10.12,0.0,10.12
O009390,P0041,2,14.57,0.226,22.55
O009390,P0201,1,11.04,0.071,10.26
O009391,P0170,1,14.16,0.074,13.11
O009392,P0127,2,11.66,0.081,21.43
O009392,P0244,2,11.55,0.129,20.12
O009393,P0181,2,27.23,0.004,54.24
O009394,P0204,2,21.03,0.146,35.92
O009394,P0231,2,31.05,0.05,58.99
O009395,P0221,1,37.61,0.041,36.07
O009395,P0011,1,18.05,0.08,16.61
O009395,P0137,2,12.73,0.149,21.67
O009395,P0164,1,12.63,0.063,11.83
O009396,P0055,1,8.85,0.086,8.09
O009397,P0190,1,61.29,0.041,58.78
O009397,P0179,1,9.44,0.06,8.87
O009397,P0019,2,34.77,0.07,64.67
O009398,P0044,1,10.28,0.078,9.48
O009398,P0095,1,42.2,0.027,41.06
O009398,P0059,1,10.19,0.083,9.34
O009399,P0088,1,24.23,0.101,21.78
O009399,P0124,2,19.25,0.0,38.5
O009399,P0162,2,18.58,0.114,32.92
O009399,P0187,1,14.49,0.013,14.3
O009399,P0044,2,10.28,0.0,20.56
O009400,P0130,1,10.78,0.163,9.02
O009401,P0111,1,11.07,0.0,11.07
O009402,P0064,1,11.73,0.046,11.19
O009402,P0199,1,14.86,0.042,14.24
O009403,P0115,1,26.06,0.0,26.06
O009403,P0029,2,6.97,0.0,13.94
O009404,P0017,1,20.7,0.007,20.56
O009404,P0049,2,40.06,0.115,70.91
O009404,P0209,2,20.9,0.135,36.16
O009404,P0232,2,21.79,0.159,36.65
O009405,P0213,1,24.99,0.076,23.09
O009406,P0177,3,17.81,0.1,48.09
O009407,P0122,1,15.12,0.104,13.55
O009407,P0169,2,37.88,0.102,68.03
O009407,P0019,2,34.77,0.045,66.41
O009408,P0225,1,15.74,0.099,14.18
O009408,P0062,1,41.55,0.166,34.65
O009408,P0207,1,20.77,0.058,19.57
O009408,P0085,2,28.62,0.062,53.69
O009408,P0239,1,32.78,0.079,30.19
O009409,P0054,2,27.09,0.0,54.18
O009410,P0073,1,36.91,0.105,33.03
O009411,P0224,1,16.4,0.075,15.17
O009411,P0163,1,12.21,0.185,9.95
O009412,P0092,1,16.68,0.117,14.73
O009412,P0100,1,14.22,0.103,12.76
O009413,P0134,3,38.31,0.099,103.55
O009413,P0153,1,30.01,0.082,27.55
O009414,P0073,1,36.91,0.0,36.91
O009414,P0160,1,18.56,0.08,17.08
O009414,P0166,2,23.97,0.0,47.94
O009414,P0058,1,16.25,0.073,15.06
O009415,P0066,1,22.34,0.005,22.23
O009415,P0059,1,10.19,0.0,10.19
O009415,P0151,1,46.87,0.134,40.59
O009415,P0082,1,30.8,0.146,26.3
O009416,P0240,2,36.97,0.117,65.29
O009417,P0193,1,5.88,0.096,5.32
O009418,P0062,2,41.55,0.063,77.86
O009418,P0092,1,16.68,0.126,14.58
O009418,P0220,1,45.59,0.0,45.59
O009418,P0229,1,33.02,0.01,32.69
O009419,P0207,1,20.77,0.19,16.82
O009419,P0127,2,11.66,0.063,21.85
O009420,P0193,1,5.88,0.0,5.88
O009421,P0123,1,8.84,0.091,8.04
O009421,P0036,1,19.88,0.028,19.32
O009422,P0118,1,73.69,0.034,71.18
O009423,P0233,1,12.84,0.061,12.06
O009423,P0117,1,22.92,0.0,22.92
O009423,P0101,2,32.68,0.004,65.1
O009424,P0091,1,35.02,0.154,29.63
O009425,P0151,1,46.87,0.0,46.87
O009425,P0173,2,42.99,0.0,85.98
O009426,P0067,1,18.68,0.111,16.61
O009426,P0087,1,19.45,0.042,18.63
O009427,P0182,1,17.47,0.006,17.37
O009428,P0165,1,22.99,0.017,22.6
O009429,P0118,1,73.69,0.141,63.3
O009429,P0005,1,17.73,0.0,17.73
O009429,P0115,1,26.06,0.0,26.06
O009429,P0077,2,14.24,0.007,28.28
O009429,P0124,1,19.25,0.137,16.61
O009430,P0043,2,29.86,0.102,53.63
O009431,P0120,1,30.76,0.093,27.9
O009431,P0216,1,31.94,0.023,31.21
O009431,P0187,1,14.49,0.073,13.43
O009432,P0011,3,18.05,0.023,52.9
O009433,P0202,1,13.16,0.004,13.11
O009434,P0136,1,46.55,0.15,39.57
O009435,P0022,1,28.89,0.077,26.67
O009436,P0233,2,12.84,0.0,25.68
O009437,P0163,1,12.21,0.014,12.04
O009438,P0163,1,12.21,0.08,11.23
O009438,P0235,2,15.15,0.012,29.94
O009439,P0166,1,23.97,0.03,23.25
O009439,P0043,1,29.86,0.0,29.86
O009439,P0190,2,61.29,0.007,121.72
O009439,P0209,2,20.9,0.022,40.88
O009439,P0145,1,18.18,0.0,18.18
O009440,P0023,1,20.16,0.152,17.1
O009441,P0158,1,21.35,0.069,19.88
O009441,P0096,1,17.99,0.059,16.93
O009441,P0046,1,16.31,0.053,15.45
O009442,P0182,2,17.47,0.028,33.96
O009442,P0243,1,7.72,0.088,7.04
O009442,P0099,2,27.29,0.004,54.36
O009442,P0147,1,28.24,0.035,27.25
O009442,P0084,1,29.35,0.016,28.88
O009443,P0004,1,15.82,0.076,14.62
O009443,P0134,2,38.31,0.129,66.74
O009444,P0119,2,25.38,0.0,50.76
O009445,P0058,2,16.25,0.088,29.64
O009445,P0215,1,29.77,0.018,29.23
O009445,P0101,1,32.68,0.055,30.88
O009445,P0002,2,8.74,0.056,16.5
O009446,P0114,1,16.38,0.057,15.45
O009446,P0210,1,11.81,0.079,10.88
O009446,P0187,1,14.49,0.046,13.82
O009446,P0024,1,56.93,0.075,52.66
O009447,P0163,1,12.21,0.063,11.44
O009448,P0167,1,15.23,0.03,14.77
O009448,P0081,1,26.4,0.035,25.48
O009449,P0200,2,57.83,0.055,109.3
O009449,P0146,1,33.84,0.0,33.84
O009450,P0071,1,40.14,0.04,38.53
O009450,P0064,2,11.73,0.064,21.96
O009451,P0248,2,21.2,0.101,38.12
O009452,P0177,2,17.81,0.057,33.59
O009452,P0073,2,36.91,0.091,67.1
O009453,P0204,2,21.03,0.145,35.96
O009453,P0151,1,46.87,0.088,42.75
O009453,P0084,1,29.35,0.048,27.94
O009453,P0134,1,38.31,0.032,37.08
O009454,P0022,1,28.89,0.095,26.15
O009455,P0182,2,17.47,0.0,34.94
O009456,P0151,1,46.87,0.047,44.67
O009456,P0174,1,25.93,0.0,25.93
O009457,P0189,1,54.71,0.1,49.24
O009457,P0170,1,14.16,0.021,13.86
O009457,P0192,2,67.08,0.155,113.37
O009457,P0032,1,16.41,0.108,14.64
O009458,P0083,1,37.31,0.076,34.47
O009459,P0007,1,15.53,0.111,13.81
O009459,P0041,1,14.57,0.043,13.94
O009459,P0006,2,18.72,0.029,36.35
O009459,P0116,1,52.74,0.0,52.74
O009460,P0022,1,28.89,0.132,25.08
O009460,P0239,2,32.78,0.024,63.99
O009461,P0250,2,7.24,0.0,14.48
O009462,P0087,1,19.45,0.133,16.86
O009463,P0193,1,5.88,0.0,5.88
O009463,P0127,1,11.66,0.044,11.15
O009464,P0219,1,24.44,0.102,21.95
O009465,P0109,2,42.04,0.044,80.38
O009465,P0061,1,30.68,0.127,26.78
O009466,P0170,2,14.16,0.016,27.87
O009466,P0030,1,18.15,0.0,18.15
O009467,P0061,1,30.68,0.0,30.68
O009467,P0007,2,15.53,0.048,29.57
O009468,P0141,1,10.62,0.013,10.48
O009468,P0190,1,61.29,0.138,52.83
O009469,P0023,2,20.16,0.067,37.62
O009470,P0142,2,10.1,0.03,19.59
O009471,P0216,1,31.94,0.034,30.85
O009472,P0133,1,16.08,0.098,14.5
O009472,P0025,1,29.52,0.222,22.97
O009472,P0077,3,14.24,0.011,42.25
O009472,P0016,1,13.45,0.069,12.52
O009472,P0107,1,21.9,0.062,20.54
O009473,P0175,1,18.4,0.12,16.19
O009474,P0138,1,38.15,0.12,33.57
O009475,P0176,1,23.22,0.121,20.41
O009475,P0076,1,54.11,0.093,49.08
O009476,P0170,1,14.16,0.111,12.59
O009476,P0030,3,18.15,0.06,51.18
O009477,P0055,1,8.85,0.119,7.8
O009477,P0211,1,28.4,0.053,26.89
O009477,P0050,1,10.02,0.102,9.0
O009477,P0233,1,12.84,0.001,12.83
O009477,P0117,1,22.92,0.064,21.45
O009478,P0247,2,8.53,0.0,17.06
O009479,P0020,1,20.46,0.067,19.09
O009479,P0168,1,10.35,0.0,10.35
O009479,P0078,2,21.0,0.0,42.0
O009480,P0222,1,24.29,0.072,22.54
O009481,P0077,1,14.24,0.121,12.52
O009482,P0200,1,57.83,0.084,52.97
O009482,P0144,1,16.72,0.157,14.09
O009483,P0234,1,31.58,0.125,27.63
O009483,P0005,1,17.73,0.093,16.08
O009483,P0001,1,21.18,0.058,19.95
O009483,P0132,2,35.23,0.058,66.37
O009484,P0172,1,34.03,0.067,31.75
O009484,P0058,1,16.25,0.028,15.79
O009484,P0086,1,16.22,0.035,15.65
O009484,P0125,2,10.12,0.074,18.74
O009485,P0115,1,26.06,0.044,24.91
O009486,P0216,1,31.94,0.078,29.45
O009487,P0220,2,45.59,0.036,87.9
O009487,P0175,1,18.4,0.033,17.79
O009488,P0174,1,25.93,0.03,25.15
O009488,P0229,1,33.02,0.069,30.74
O009489,P0053,1,30.89,0.057,29.13
O009490,P0036,1,19.88,0.032,19.24
O009490,P0215,1,29.77,0.074,27.57
O009491,P0168,1,10.35,0.093,9.39
O009491,P0033,2,22.44,0.0,44.88
O009491,P0241,2,38.79,0.214,60.98
O009491,P0218,1,21.05,0.066,19.66
O009492,P0061,1,30.68,0.104,27.49
O009492,P0180,2,13.77,0.108,24.57
O009492,P0239,2,32.78,0.02,64.25
O009493,P0200,1,57.83,0.099,52.1
O009493,P0144,1,16.72,0.118,14.75
O009494,P0075,1,7.7,0.081,7.08
O009494,P0245,2,33.56,0.088,61.21
O009495,P0219,1,24.44,0.2,19.55
O009495,P0051,1,16.41,0.034,15.85
O009495,P0035,2,6.52,0.044,12.47
O009495,P0009,1,30.51,0.034,29.47
O009496,P0087,3,19.45,0.0,58.35
O009497,P0083,1,37.31,0.114,33.06
O009497,P0143,2,14.35,0.042,27.49
O009497,P0093,2,27.83,0.044,53.21
O009497,P0211,2,28.4,0.026,55.32
O009498,P0101,1,32.68,0.059,30.75
O009498,P0103,1,30.37,0.0,30.37
O009498,P0059,2,10.19,0.135,17.63
O009498,P0234,2,31.58,0.075,58.42
O009498,P0238,2,16.15,0.032,31.27
O009499,P0046,1,16.31,0.065,15.25
O009499,P0061,1,30.68,0.033,29.67
O009500,P0176,1,23.22,0.0,23.22
O009500,P0135,1,40.49,0.003,40.37
O009500,P0137,1,12.73,0.063,11.93
O009500,P0001,1,21.18,0.094,19.19
O009500,P0160,1,18.56,0.036,17.89
O009501,P0080,2,30.47,0.027,59.29
O009502,P0200,2,57.83,0.024,112.88
O009502,P0212,1,16.93,0.079,15.59
O009502,P0056,1,46.31,0.138,39.92
O009503,P0148,1,42.47,0.058,40.01
O009504,P0044,1,10.28,0.069,9.57
O009505,P0197,2,14.06,0.0,28.12
O009506,P0084,1,29.35,0.137,25.33
O009507,P0014,1,32.17,0.064,30.11
O009507,P0007,1,15.53,0.005,15.45
O009508,P0182,2,17.47,0.07,32.49
O009509,P0212,1,16.93,0.159,14.24
O009510,P0175,1,18.4,0.0,18.4
O009511,P0068,1,51.86,0.0,51.86
O009512,P0114,1,16.38,0.111,14.56
O009512,P0174,1,25.93,0.117,22.9
O009513,P0028,1,25.75,0.082,23.64
O009514,P0182,3,17.47,0.014,51.68
O009514,P0147,1,28.24,0.056,26.66
O009515,P0210,1,11.81,0.024,11.53
O009515,P0120,1,30.76,0.087,28.08
O009516,P0231,1,31.05,0.05,29.5
O009517,P0214,2,25.36,0.162,42.5
O009518,P0110,2,41.14,0.111,73.15
O009518,P0105,1,25.4,0.011,25.12
O009519,P0142,1,10.1,0.009,10.01
O009519,P0130,2,10.78,0.091,19.6
O009519,P0227,1,19.59,0.096,17.71
O009520,P0158,2,21.35,0.031,41.38
O009520,P0095,3,42.2,0.079,116.6
O009521,P0063,2,13.43,0.0,26.86
O009522,P0109,1,42.04,0.117,37.12
O009522,P0050,2,10.02,0.007,19.9
O009523,P0097,1,39.94,0.091,36.31
O009523,P0229,2,33.02,0.096,59.7
O009524,P0062,1,41.55,0.07,38.64
O009524,P0059,2,10.19,0.056,19.24
O009525,P0026,1,14.88,0.0,14.88
O009525,P0147,1,28.24,0.058,26.6
O009525,P0125,1,10.12,0.044,9.67
O009526,P0060,2,21.7,0.074,40.19
O009526,P0198,1,11.45,0.05,10.88
O009527,P0156,3,35.45,0.034,102.73
O009528,P0065,1,25.32,0.146,21.62
O009528,P0165,2,22.99,0.091,41.8
O009528,P0011,1,18.05,0.0,18.05
O009529,P0024,1,56.93,0.014,56.13
O009529,P0172,1,34.03,0.0,34.03
O009529,P0027,1,46.02,0.055,43.49
O009530,P0177,2,17.81,0.054,33.7
O009531,P0207,1,20.77,0.074,19.23
O009532,P0006,1,18.72,0.008,18.57
O009532,P0058,2,16.25,0.006,32.3
O009533,P0224,1,16.4,0.094,14.86
O009533,P0107,1,21.9,0.057,20.65
O009533,P0087,2,19.45,0.03,37.73
O009533,P0134,1,38.31,0.095,34.67
O009534,P0243,1,7.72,0.099,6.96
O009535,P0027,1,46.02,0.0,46.02
O009535,P0033,1,22.44,0.071,20.85
O009536,P0092,1,16.68,0.065,15.6
O009536,P0054,1,27.09,0.026,26.39
O009537,P0075,1,7.7,0.102,6.91
O009537,P0164,2,12.63,0.047,24.07
O009537,P0243,1,7.72,0.125,6.75
O009538,P0053,1,30.89,0.121,27.15
O009538,P0191,2,20.43,0.101,36.73
O009538,P0035,1,6.52,0.0,6.52
O009539,P0008,1,22.84,0.011,22.59
O009539,P0048,2,18.58,0.047,35.41
O009539,P0124,3,19.25,0.0,57.75
O009540,P0055,2,8.85,0.053,16.76
O009541,P0042,1,25.76,0.059,24.24
O009541,P0160,1,18.56,0.066,17.34
O009542,P0164,1,12.63,0.0,12.63
O009542,P0034,1,9.1,0.125,7.96
O009543,P0045,1,7.71,0.023,7.53
O009544,P0193,1,5.88,0.028,5.72
O009544,P0041,1,14.57,0.086,13.32
O009545,P0195,1,30.52,0.132,26.49
O009545,P0193,1,5.88,0.072,5.46
O009545,P0167,1,15.23,0.082,13.98
O009545,P0115,2,26.06,0.122,45.76
O009546,P0178,1,43.27,0.0,43.27
O009546,P0034,2,9.1,0.061,17.09
O009546,P0167,1,15.23,0.077,14.06
O009546,P0015,1,11.82,0.0,11.82
O009546,P0206,1,14.28,0.065,13.35
O009547,P0194,1,22.82,0.219,17.82
O009547,P0229,2,33.02,0.057,62.28
O009548,P0028,1,25.75,0.043,24.64
O009548,P0004,1,15.82,0.011,15.65
O009548,P0115,1,26.06,0.029,25.3
O009549,P0011,1,18.05,0.0,18.05
O009549,P0132,1,35.23,0.06,33.12
O009549,P0097,2,39.94,0.112,70.93
O009549,P0118,1,73.69,0.032,71.33
O009550,P0150,1,45.15,0.024,44.07
O009550,P0190,3,61.29,0.009,182.22
O009550,P0230,2,13.77,0.17,22.86
O009550,P0062,1,41.55,0.048,39.56
O009550,P0158,1,21.35,0.0,21.35
O009551,P0239,1,32.78,0.0,32.78
O009551,P0077,1,14.24,0.042,13.64
O009552,P0152,1,17.8,0.045,17.0
O009553,P0013,1,16.2,0.12,14.26
O009554,P0039,1,15.31,0.095,13.86
O009554,P0200,2,57.83,0.043,110.69
O009555,P0136,2,46.55,0.098,83.98
O009555,P0206,3,14.28,0.048,40.78
O009556,P0083,1,37.31,0.117,32.94
O009556,P0232,1,21.79,0.031,21.11
O009556,P0201,2,11.04,0.0,22.08
O009556,P0175,1,18.4,0.081,16.91
O009556,P0125,1,10.12,0.023,9.89
O009557,P0071,2,40.14,0.023,78.43
O009557,P0219,1,24.44,0.025,23.83
O009558,P0082,3,30.8,0.047,88.06
O009559,P0140,1,8.3,0.079,7.64
O009559,P0035,1,6.52,0.037,6.28
O009559,P0188,1,31.01,0.023,30.3
O009560,P0092,2,16.68,0.022,32.63
O009561,P0123,1,8.84,0.034,8.54
O009561,P0195,1,30.52,0.02,29.91
O009562,P0089,2,11.92,0.034,23.03
O009563,P0157,3,24.44,0.0,73.32
O009563,P0112,1,25.25,0.049,24.01
O009564,P0215,1,29.77,0.081,27.36
O009564,P0086,1,16.22,0.0,16.22
O009565,P0065,1,25.32,0.0,25.32
O009566,P0050,1,10.02,0.08,9.22
O009566,P0179,1,9.44,0.0,9.44
O009567,P0003,2,22.9,0.082,42.04
O009567,P0190,2,61.29,0.104,109.83
O009567,P0171,2,40.22,0.119,70.87
O009567,P0138,1,38.15,0.159,32.08
O009568,P0050,1,10.02,0.091,9.11
O009568,P0075,2,7.7,0.088,14.04
O009569,P0043,1,29.86,0.053,28.28
O009569,P0144,1,16.72,0.061,15.7
O009569,P0165,1,22.99,0.0,22.99
O009569,P0166,2,23.97,0.124,42.0
O009570,P0030,2,18.15,0.112,32.23
O009570,P0111,1,11.07,0.005,11.01
O009571,P0134,1,38.31,0.026,37.31
O009571,P0192,1,67.08,0.0,67.08
O009572,P0174,2,25.93,0.102,46.57
O009573,P0233,3,12.84,0.0,38.52
O009574,P0072,1,36.14,0.027,35.16
O009575,P0077,2,14.24,0.118,25.12
O009575,P0086,1,16.22,0.188,13.17
O009575,P0185,2,28.71,0.114,50.87
O009576,P0194,2,22.82,0.044,43.63
O009576,P0032,2,16.41,0.0,32.82
O009576,P0223,1,13.67,0.052,12.96
O009576,P0141,1,10.62,0.097,9.59
O009577,P0187,3,14.49,0.042,41.64
O009578,P0216,2,31.94,0.084,58.51
O009578,P0122,2,15.12,0.02,29.64
O009578,P0040,1,23.99,0.19,19.43
O009578,P0238,1,16.15,0.017,15.88
O009579,P0150,3,45.15,0.055,128.0
O009580,P0208,1,36.37,0.138,31.35
O009580,P0103,2,30.37,0.056,57.34
O009580,P0216,1,31.94,0.07,29.7
O009580,P0231,1,31.05,0.043,29.71
O009581,P0119,2,25.38,0.14,43.65
O009582,P0158,3,21.35,0.051,60.78
O009582,P0241,1,38.79,0.1,34.91
O009582,P0052,2,13.46,0.048,25.63
O009583,P0247,1,8.53,0.129,7.43
O009583,P0135,1,40.49,0.124,35.47
O009584,P0115,3,26.06,0.043,74.82
O009584,P0185,1,28.71,0.112,25.49
O009585,P0123,1,8.84,0.059,8.32
O009585,P0134,1,38.31,0.033,37.05
O009586,P0110,1,41.14,0.072,38.18
O009586,P0049,1,40.06,0.041,38.42
O009586,P0234,1,31.58,0.056,29.81
O009586,P0218,1,21.05,0.043,20.14
O009587,P0050,1,10.02,0.076,9.26
O009588,P0099,1,27.29,0.072,25.33
O009589,P0121,1,15.63,0.105,13.99
O009589,P0203,1,21.96,0.115,19.43
O009590,P0009,2,30.51,0.071,56.69
O009590,P0195,1,30.52,0.144,26.13
O009590,P0230,2,13.77,0.144,23.57
O009590,P0202,1,13.16,0.0,13.16
O009591,P0055,1,8.85,0.056,8.35
O009591,P0179,1,9.44,0.106,8.44
